body,x,y,z,conf,syn_id
12749,23781,24903,9386,0.803,41280116778622181
12749,25074,24787,9422,0.802,41438446209753586
12749,25058,24984,9493,0.789,41750707925180898
12749,25393,25860,9502,0.893,41790292180886321
12749,23680,24960,9599,0.896,42216900805024896
12749,24544,25622,9625,0.945,42331251402629088
12749,24715,25924,9656,0.868,42467591477813387
12749,23627,24114,9712,0.846,42713878286589003
12749,24883,24181,9694,0.857,42634713589899571
12749,23330,24623,9689,0.883,42612724284283682
12749,23303,24759,9776,0.797,42995354615962375
12749,24761,23998,9847,0.878,43307614322319545
12749,23519,24936,9884,0.794,43470344010357727
12749,25238,25941,9899,0.867,43536316815663766
12749,24573,25568,9983,0.842,43905751940358141
12749,24693,25708,9941,0.829,43721034280493173
12749,24297,24789,10033,0.87,44125652632231657
12749,24256,24917,10071,0.796,44292778668089024
12749,24074,25103,10081,0.851,44336759523270154
12749,23472,26473,10272,0.875,45176789279988656
12749,22659,24082,10395,0.837,45717743986563203
12749,24152,25446,10407,0.87,45770523405213272
12749,22569,23972,10437,0.839,45902461709342761
12749,23283,24510,10464,0.875,46021210093411059
12749,24295,25297,10553,0.89,46412637883358951
12749,23430,26466,10578,0.751,46522591497706374
12749,23160,22867,10664,0.834,46900815950011000
12749,23111,24264,10633,0.811,46764479437888071
12749,23422,25043,10695,0.913,47037159955258238
12749,22689,22520,10798,0.914,47490153454786721
12749,24370,23824,10753,0.848,47292244096474930
12749,26704,26241,10752,0.756,47287851118782544
12749,23523,26026,10858,0.825,47754043598068707
12749,23725,23021,10897,0.826,47925561110060205
12749,26472,25721,10898,0.841,47929964818884456
12749,24386,26142,10935,0.871,48092693422694210
12749,24261,23078,10969,0.836,48242220578397893
12749,24135,25490,10985,0.8,48312594380906055
12749,22784,22701,11018,0.912,48457724066814208
12749,24517,26253,11040,0.767,48554488539144133
12749,23477,26173,11111,0.863,48866749673659317
12749,24752,26176,11144,0.797,49011885214818480
12749,23299,22206,11214,0.914,49319740144900867
12749,24161,23374,11213,0.946,49315344547864161
12749,24862,26236,11232,0.832,49398913433624862
12749,23975,22774,11322,0.905,49794730359283111
12749,22231,23667,11289,0.877,49649596697171671
12749,23267,22251,11386,0.887,50076204239182563
12749,24087,22972,11360,0.863,49961856541941271
12749,25674,26423,11366,0.847,49988252058281034
12749,23175,25068,11446,0.881,50340092937525895
12749,24149,25461,11393,0.869,50106997296619093
12749,22332,24728,11463,0.826,50414859015182140
12749,25657,26829,11489,0.885,50529212630590521
12749,22610,24679,11542,0.861,50762304586799186
12749,25260,26472,11554,0.819,50815084905128620
12749,23091,23667,11641,0.762,51197709069081139
12749,22586,24749,11588,0.769,50964614873110586
12749,22926,24903,11593,0.877,50986605428627854
12749,23252,25569,11629,0.94,51144936499731156
12749,24429,25596,11643,0.871,51206509207510893
12749,26600,25882,11595,0.826,50995403574765544
12749,26697,25142,11687,0.865,51400022301894729
12749,25549,26913,11655,0.794,51259288527594445
12749,22950,24760,11761,0.852,51725476942600614
12749,23880,25284,11774,0.825,51782652646153544
12749,26294,25896,11771,0.835,51769459790079670
12749,23524,25923,11756,0.767,51703489149033444
12749,26881,26003,11726,0.792,51571547921475841
12749,23106,23768,11832,0.857,52037736164514370
12749,24000,24113,11793,0.953,51866213074099648
12749,26352,25822,11791,0.789,51857420565112560
12749,25203,26438,11838,0.904,52064130042978931
12749,22998,24044,11853,0.924,52130095720061398
12749,23041,25038,11844,0.758,52090515386030593
12749,26973,25189,11888,0.828,52284029749193053
12749,24845,25728,11879,0.921,52244448460955917
12749,26250,25952,11877,0.894,52235652837697162
12749,25596,26341,11948,0.906,52547914955777020
12749,27365,26319,12021,0.77,52868972304952037
12749,24975,26476,11982,0.795,52697448820269455
12749,24795,26505,11999,0.782,52772215671775451
12749,22987,25182,12090,0.802,53172435129752011
12749,23828,25270,12051,0.806,53000911500369172
12749,25154,25566,12038,0.848,52943737516483138
12749,23421,24044,12103,0.795,53229607347837821
12749,23467,24495,12103,0.804,53229608293653419
12749,25150,25827,12154,0.759,53453911459127870
12749,24006,21689,12237,0.938,53818940641533382
12749,23593,23748,12315,0.863,54161992587435049
12749,23050,24247,12318,0.896,54175187773446666
12749,23312,23588,12599,0.88,55411037461043984
12749,23099,25389,12718,0.903,55934408772835899
12749,24017,25424,12868,0.875,56594115822902737
12749,22592,24432,13028,0.908,57297801184303168
12749,24039,22350,13141,0.827,57794776073788903
12749,23781,22729,13268,0.907,58353328775519461
12749,23852,22834,13351,0.893,58718366856142124
12749,23503,23363,13355,0.877,58735960151579599
12749,23543,26439,13356,0.81,58740364648930295
12749,23865,22988,13379,0.772,58841512481414457
12749,23638,26313,13439,0.91,59105402245110870
12749,24030,22893,13501,0.831,59378073956539870
12749,23798,23167,13476,0.757,59268123368381686
12749,23941,22908,13602,0.833,59822276685618565
12749,22701,24247,13625,0.942,59923434563459245
12749,23727,25918,13587,0.861,59756312300379311
12749,23793,23599,13679,0.911,60160927716105457
12749,24266,25205,13688,0.786,60200513502731978
12749,22864,25603,13681,0.941,60169728011819344
12749,24660,25167,13719,0.805,60336852864884820
12749,24039,26333,13734,0.752,60402826007829991
12749,23395,23159,13880,0.853,61044934142090083
12749,23671,24023,13918,0.812,61212061721451639
12749,23790,24957,13893,0.911,61102112517414126
12749,23426,22950,14029,0.867,61700242633939842
12749,23843,22958,14041,0.766,61753019208850723
12749,23985,25450,14048,0.76,61783810760531377
12749,23432,25966,14055,0.842,61814598168238984
12749,22888,23708,14112,0.866,62065282084002152
12749,23273,25921,14125,0.78,62122461329644265
12749,23587,22516,14187,0.775,62395133072530467
12749,23882,23742,14149,0.879,62228009876217162
12749,23714,24711,14178,0.937,62355555257179298
12749,23288,25991,14296,0.908,62874527429843704
12749,22740,24153,14358,0.874,63147202458966228
12749,22875,23867,14447,0.886,63538627998669147
12749,22696,25425,14405,0.854,63353913312565416
12749,23070,25995,14452,0.906,63560622693964318
12749,22795,24113,14501,0.907,63776123026168075
12749,23523,26164,14521,0.777,63864088257649635
12749,22768,25561,14529,0.921,63899271365155056
12749,22742,25499,14621,0.767,64303891514153174
12749,23008,25883,14783,0.927,65016375854258656
12749,22687,25326,14819,0.891,65174704360544415
12749,22830,25757,14847,0.914,65297850566727982
12749,23454,22951,14879,0.844,65438582170475422
12749,23715,25421,14971,0.797,65843207629462691
12749,22670,24914,15080,0.889,66322593635915918
12749,23476,23213,15132,0.788,66551288487238580
12749,23248,23414,15215,0.948,66916326769187536
12749,23306,23486,15210,0.84,66894336687627018
12749,22878,24277,15211,0.897,66898736392984926
12749,23673,23115,15285,0.912,67224189397916793
12749,23302,23650,15293,0.796,67259374891981574
12749,22730,24683,15259,0.802,67109843476961482
12749,23340,23856,15596,0.926,68591983416859436
12749,23718,22960,15625,0.817,68719524886633638
12749,23882,22780,15840,0.769,69665104509033802
12749,23320,24123,16814,0.952,73948804627323672
12749,23331,24150,17015,0.949,74832812032678691
12749,23365,24164,17530,0.851,77097806015257413
12749,23432,24211,17779,0.809,78192919695088520
12749,23429,24308,17972,0.811,79041742875155333
12749,23394,24308,18271,0.879,80356758781975394
12749,23473,24680,18467,0.831,81218776678292401
12749,23190,24186,18526,0.809,81478260386454166
12749,23939,24560,18702,0.909,82252317356744067
12749,19252,21933,8519,0.856,37467004224949044
12749,19403,21667,8620,0.861,37911206364728267
12749,19118,21933,8950,0.821,39362562271234734
12749,19279,22050,8968,0.851,39441727353801551
12749,19376,22900,9060,0.899,39846349415402416
12749,18463,22078,9145,0.88,40220181644986399
12749,19127,22662,9142,0.801,40206988730190519
12749,16863,22316,9398,0.831,41332887911416287
12749,19217,22580,9401,0.8,41346082604600081
12749,18265,24132,9453,0.847,41574784277956441
12749,19397,22799,9492,0.796,41746305296387013
12749,18889,21957,9558,0.825,42036574600317385
12749,18213,24291,9661,0.868,42489578285713189
12749,19424,22740,9669,0.828,42524759405120480
12749,17270,22330,9789,0.917,43052524126618486
12749,18414,22119,9844,0.789,43294416242231278
12749,19764,23623,9810,0.881,43144885814971700
12749,19421,23511,9912,0.851,43593486324222941
12749,19553,23622,9901,0.755,43545108045384801
12749,19063,21662,9991,0.837,43940928120965751
12749,19259,23091,10062,0.864,44253192420084539
12749,19288,24073,10066,0.833,44270786665532248
12749,19661,24277,10081,0.933,44336757791018189
12749,19798,22970,10125,0.958,44530269096529238
12749,20679,22166,10303,0.914,45313119689396423
12749,18099,22598,10301,0.811,45304324502341299
12749,19380,20025,10332,0.818,45440658548214708
12749,20552,22096,10320,0.768,45387886333284424
12749,20449,22182,10327,0.949,45418672839217121
12749,17642,22325,10359,0.885,45559410627462378
12749,17974,22473,10319,0.773,45383489077397046
12749,19184,22920,10363,0.856,45577004061313776
12749,19145,24496,10329,0.945,45427473785047753
12749,18275,23193,10428,0.845,45862877657057123
12749,18753,23729,10410,0.919,45783713943931201
12749,18807,21632,10481,0.76,46095970848491895
12749,18230,22940,10455,0.768,45981624382277430
12749,19553,23605,10536,0.877,46337867544284257
12749,18523,21756,10590,0.806,46575358178248795
12749,18692,21733,10573,0.946,46500591339325700
12749,18082,22346,10620,0.892,46707300810901154
12749,19103,22907,10560,0.829,46443419196738207
12749,17880,22093,10643,0.835,46808455350076888
12749,19540,24846,10628,0.921,46742490425871444
12749,19529,19642,10731,0.92,47195478302936137
12749,19557,23278,10703,0.861,47072340625869925
12749,18160,22717,10801,0.797,47503348007454448
12749,25460,23081,10793,0.913,47468164398736244
12749,19567,23313,10834,0.767,47648484792224879
12749,21208,21809,10899,0.944,47934354661331672
12749,17647,22090,10881,0.891,47855190413427951
12749,18502,22184,10881,0.832,47855190610561094
12749,19030,22578,10916,0.803,48009123064728150
12749,18345,22364,10976,0.809,48273005406603177
12749,18950,22339,10993,0.879,48347772144863750
12749,18190,24402,10964,0.796,48220233122465550
12749,17905,24293,11061,0.817,48646843405452785
12749,18841,24514,11041,0.857,48558882938702233
12749,18658,20323,11095,0.806,48796368661137634
12749,18754,21759,11083,0.869,48743595114514754
12749,18667,24539,11090,0.787,48774387270174955
12749,19376,19982,11159,0.875,49077842922720176
12749,20800,20175,11175,0.757,49148212071649600
12749,20652,22672,11147,0.848,49025072005927084
12749,19548,23537,11159,0.942,49077850378095708
12749,19531,22323,11245,0.793,49456079832108107
12749,19652,22320,11225,0.76,49368118895594692
12749,17467,22027,11298,0.872,49689175676437563
12749,17480,22048,11343,0.809,49887087813477448
12749,19128,22736,11340,0.834,49873895116786360
12749,19206,22813,11422,0.931,50234535092177670
12749,19506,23696,11579,0.913,50925030246206514
12749,19917,25106,11563,0.948,50854664459013581
12749,19956,20256,11613,0.88,51074556613381620
12749,20727,20125,11702,0.928,51465982478143735
12749,25336,21886,11700,0.788,51457190078210808
12749,18440,22305,11682,0.858,51378026119710728
12749,25405,22882,11650,0.924,51237289841419069
12749,18835,23395,11687,0.851,51400018638162323
12749,25320,22703,11726,0.892,51571541000872680
12749,19295,19074,11831,0.765,52033328273967967
12749,18399,22290,11826,0.875,52011344785852383
12749,19551,23586,11820,0.818,51984959224695903
12749,17947,23190,11880,0.927,52248841184888347
12749,19821,20440,11939,0.93,52508320161877357
12749,25494,21546,11933,0.906,52481934202266518
12749,19114,24619,11933,0.898,52481940646808234
12749,19702,23003,12006,0.754,52802994653121782
12749,20044,23005,12010,0.837,52820586843360844
12749,18840,23671,11984,0.846,52706239030774168
12749,19722,20440,12043,0.904,52965716999032074
12749,19598,22767,12055,0.9,53018498437237902
12749,18605,23610,12072,0.828,53093266995824813
12749,19329,19072,12134,0.898,53365936362638209
12749,20067,25095,12148,0.756,53427521644940899
12749,25408,22623,12203,0.88,53669409018897216
12749,19214,24436,12171,0.868,53528675332672270
12749,20560,20491,12248,0.899,53867316640763984
12749,16956,22954,12249,0.865,53871719852556860
12749,20076,20962,12335,0.807,54249947674988140
12749,25288,22889,12308,0.855,54131204460405448
12749,19436,19335,12398,0.919,54527021193120748
12749,19928,20308,12377,0.844,54434664256916952
12749,20568,21858,12356,0.887,54342308530770008
12749,20226,20752,12433,0.766,54680955792674562
12749,20316,20750,12435,0.819,54689751881502556
12749,20370,22379,12456,0.922,54782114274496402
12749,25433,22575,12453,0.779,54768920546009945
12749,20653,20956,12515,0.872,55041596034404525
12749,27095,21413,12508,0.761,55010810667231703
12749,20924,21560,12483,0.85,54900859812729276
12749,19197,22893,12486,0.823,54914056747764477
12749,20187,20278,12635,0.898,55569360193867483
12749,26068,22649,12661,0.854,55683714375509460
12749,19739,23140,12658,0.756,55670521265671451
12749,21569,19863,12688,0.776,55802455788639297
12749,21130,21697,12712,0.849,55908012751082122
12749,19897,23128,12726,0.778,55969588403260857
12749,19037,23444,12723,0.816,55956394926426717
12749,20312,20121,12777,0.91,56193882469191512
12749,25942,22998,12788,0.905,56242267014325590
12749,26991,23354,12737,0.851,56017967388846447
12749,21449,19640,12816,0.86,56365405274395593
12749,19860,23235,12854,0.862,56532538581077396
12749,19098,24574,12815,0.82,56361017575230106
12749,20635,19910,12907,0.79,56765628073136283
12749,26469,22448,12961,0.864,57003127907313509
12749,25681,22583,12939,0.914,56906371167183953
12749,26644,22568,12963,0.9,57011924251994132
12749,20118,23411,12941,0.796,56915168996642454
12749,18964,23686,13013,0.814,57231828922157588
12749,18926,23884,13214,0.915,58115836686125550
12749,27327,23549,13359,0.899,58753552727698111
12749,20542,23599,13516,0.842,59444046134792254
12749,21578,21503,13604,0.807,59831069832139850
12749,21577,21504,13604,0.795,59831069834237001
12749,25992,23368,13607,0.908,59844267882866056
12749,17444,23587,13619,0.905,59897044900267044
12749,20595,23605,13572,0.848,59690336751997043
12749,27306,23630,13596,0.807,59795889920699050
12749,28949,24589,13692,0.855,60218104396935445
12749,17032,20848,13735,0.787,60407212551455368
12749,25689,23317,13727,0.775,60372033357243481
12749,20622,23705,13755,0.77,60495179473244302
12749,17809,23497,13778,0.932,60596334106789265
12749,17002,20133,13854,0.789,60930578586813034
12749,19824,22204,13878,0.875,61036136046284144
12749,28805,24410,13867,0.798,60987762160988293
12749,17037,20635,13947,0.813,61339597965116045
12749,19762,22212,13931,0.828,61269232528149810
12749,20727,23735,13911,0.842,61181274791891191
12749,16276,19670,13978,0.883,61475935383207828
12749,16811,19650,13957,0.883,61383576364532139
12749,16840,19901,13957,0.758,61383576890917320
12749,18278,23118,14007,0.92,61603485963011942
12749,19650,23487,14012,0.802,61625476969417922
12749,18968,22016,14031,0.89,61709036768217624
12749,27006,23933,14053,0.843,61805797811710334
12749,17386,18196,14139,0.923,62184017780294634
12749,16833,21365,14126,0.936,62126849821524417
12749,21256,21962,14090,0.927,61968521399128840
12749,17486,17946,14146,0.912,62214803581584462
